contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades,datetime
NIFTY 16-Jun-2026,16-Jun-2026,Call,25800,1.65,-1.0,-37.74,2.55,2.55,1.6,1.9,126685,268572.2,268572.2,3268741572.2,23366.7,811.0,1949,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,24850,5.95,-3.55,-37.37,8.45,9.1,5.5,6.3,125840,945058.4,945058.4,3128069058.4,23366.7,544.0,1936,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21750,4.0,-1.5,-27.27,4.5,5.9,3.85,4.55,124475,599969.5,599969.5,2707931219.5,23366.7,835.0,1915,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21300,3.8,-0.3,-7.32,4.4,4.4,3.6,3.85,110890,423599.8,423599.8,2362380599.8,23366.7,1524.0,1706,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,23900,534.15,54.05,11.26,454.35,609.0,433.0,530.95,103155,52290301.05,52290301.05,2517694801.05,23366.7,1624.0,1587,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21950,5.3,-1.8,-25.35,6.5,8.5,5.3,6.0,101400,645918.0,645918.0,2226375918.0,23366.7,451.0,1560,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,23150,412.45,-59.05,-12.52,496.85,522.4,375.0,420.75,95615,40894535.5,40894535.5,2254381785.5,23366.7,544.0,1471,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,24750,7.2,-3.95,-35.43,10.0,11.25,7.0,7.65,86125,770818.75,770818.75,2132364568.75,23366.7,1177.0,1325,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25250,2.5,-1.95,-43.82,4.05,4.55,2.3,2.7,81900,267813.0,267813.0,2068242813.0,23366.7,660.0,1260,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25150,3.05,-2.15,-41.35,5.2,6.4,2.8,3.2,74880,280800.0,280800.0,1883512800.0,23366.7,485.0,1152,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25700,2.3,-0.5,-17.86,2.7,2.7,1.9,2.0,69355,161597.15,161597.15,1782585097.15,23366.7,450.0,1067,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,24950,4.5,-2.95,-39.6,6.0,7.3,4.4,4.9,68315,408523.7,408523.7,1704867773.7,23366.7,685.0,1051,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25050,3.5,-2.6,-42.62,5.1,5.9,3.5,3.85,63245,301678.65,301678.65,1584588928.65,23366.7,471.0,973,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21850,4.75,-1.2,-20.17,5.8,6.75,4.75,5.25,58955,330737.55,330737.55,1288497487.55,23366.7,260.0,907,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,23750,415.1,19.4,4.9,342.0,495.55,335.15,415.8,55965,22002639.75,22002639.75,1351171389.75,23366.7,255.0,861,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21350,3.7,0.05,1.37,3.15,4.2,3.1,4.05,48100,188552.0,188552.0,1027123552.0,23366.7,432.0,740,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25350,2.2,-1.7,-43.59,4.7,4.7,2.2,2.45,47125,139490.0,139490.0,1194758240.0,23366.7,593.0,725,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,25000,1545.1,74.6,5.07,1460.0,1617.6,1450.0,1531.95,44460,67362679.8,67362679.8,1178862679.8,23366.7,778.0,684,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,22900,605.1,-70.2,-10.4,689.95,709.1,543.05,612.05,36465,22213748.7,22213748.7,857262248.7,23366.7,238.0,561,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,23050,491.45,-52.25,-9.61,560.1,595.0,439.8,496.35,31525,15850139.5,15850139.5,742501389.5,23366.7,216.0,485,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21250,3.55,-0.2,-5.33,3.75,4.0,3.1,3.75,29250,107932.5,107932.5,621670432.5,23366.7,159.0,450,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21650,4.0,-0.85,-17.53,4.85,5.15,3.75,4.35,28730,130146.9,130146.9,622134646.9,23366.7,659.0,442,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,22500,965.7,-37.7,-3.76,1059.15,1098.6,887.35,970.25,25805,25405796.65,25405796.65,606018296.65,23366.7,385.0,397,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25750,1.75,-0.95,-35.19,2.55,2.7,1.7,1.95,25675,56741.75,56741.75,661187991.75,23366.7,286.0,395,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25850,1.75,-0.8,-31.37,2.4,2.4,1.7,1.8,25285,52592.8,52592.8,653669842.8,23366.7,360.0,389,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25450,2.5,-1.05,-29.58,4.0,4.0,2.25,2.4,24765,68599.05,68599.05,630337849.05,23366.7,216.0,381,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,23850,496.8,37.2,8.09,436.6,569.6,401.2,495.4,23465,11256160.5,11256160.5,570896410.5,23366.7,217.0,361,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21450,3.6,-0.55,-13.25,3.7,4.5,3.6,4.0,20540,81954.6,81954.6,440664954.6,23366.7,134.0,316,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25550,1.9,-1.25,-39.68,3.0,3.0,1.9,2.15,19955,52880.75,52880.75,509903130.75,23366.7,234.0,307,2026-06-08 09:01:52.631243+05:30
