contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades,datetime
NIFTY 07-Jul-2026,07-Jul-2026,Put,22800,5.75,-6.1,-51.48,9.5,9.55,5.1,5.8,874900,6229288.0,6229288.0,19953949288.0,23992.75,4461.0,13460,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,23950,124.75,-47.6,-27.62,136.0,142.0,83.15,125.55,843960,92692126.8,92692126.8,20305534126.8,23992.75,3000.0,12984,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,24750,20.15,-4.45,-18.09,27.45,41.45,18.1,19.4,840320,20596243.2,20596243.2,20818516243.2,23992.75,3754.0,12928,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,23850,92.0,-43.65,-32.18,102.05,102.05,63.7,93.75,752245,63271326.95,63271326.95,18004314576.95,23992.75,2508.0,11573,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,23900,322.0,2.7,0.85,339.0,463.0,303.3,318.35,746850,276244878.0,276244878.0,18125959878.0,23992.75,3376.0,11490,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,23250,13.75,-17.0,-55.28,19.8,19.85,13.35,14.05,730275,11209721.25,11209721.25,16990103471.25,23992.75,3583.0,11235,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,23650,50.0,-32.5,-39.39,76.0,76.0,37.5,50.55,724100,35046440.0,35046440.0,17160011440.0,23992.75,3147.0,11140,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,23750,67.8,-38.05,-35.95,74.95,76.05,48.4,69.2,710970,44784000.3,44784000.3,16930321500.3,23992.75,2204.0,10938,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,23800,394.5,9.95,2.59,425.1,546.3,375.0,388.65,615355,274909846.25,274909846.25,14920358846.25,23992.75,4719.0,9467,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25050,6.8,-1.6,-19.05,8.85,13.6,6.3,6.95,609960,5209058.4,5209058.4,15284707058.4,23992.75,2437.0,9384,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,26200,0.95,-0.45,-32.14,1.5,1.6,0.95,1.05,607230,746892.9,746892.9,15910172892.9,23992.75,4875.0,9342,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,26100,1.0,-0.5,-33.33,1.85,1.9,1.0,1.15,563940,789516.0,789516.0,14719623516.0,23992.75,4777.0,8676,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,24400,361.45,-53.65,-12.92,346.0,380.0,253.35,365.75,540085,166400188.5,166400188.5,13344474188.5,23992.75,2142.0,8309,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,24850,13.8,-2.7,-16.36,17.5,28.3,12.35,13.6,537160,9180064.4,9180064.4,13357606064.4,23992.75,2462.0,8264,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,23450,25.75,-24.25,-48.5,34.0,34.95,21.85,26.9,534885,14457941.55,14457941.55,12557511191.55,23992.75,1962.0,8229,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22600,4.2,-4.85,-53.59,7.8,7.8,4.2,4.85,502060,2911948.0,2911948.0,11349467948.0,23992.75,2198.0,7724,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22300,3.8,-2.65,-41.09,4.9,5.45,3.35,3.8,469755,2010551.4,2010551.4,10477547051.4,23992.75,2404.0,7227,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25400,3.75,0.05,1.35,3.2,5.75,3.0,3.45,468260,1980739.8,1980739.8,11895784739.8,23992.75,1675.0,7204,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,23350,18.8,-19.9,-51.42,25.2,25.3,17.05,19.6,462930,9304893.0,9304893.0,10818720393.0,23992.75,2087.0,7122,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22700,4.7,-5.65,-54.59,8.1,8.25,4.7,5.2,402480,2624169.6,2624169.6,9138920169.6,23992.75,1618.0,6192,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,21500,2.9,-0.85,-22.67,3.5,5.25,2.15,2.7,395200,1252784.0,1252784.0,8498052784.0,23992.75,3088.0,6080,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,23550,36.1,-28.6,-44.2,43.75,44.0,28.75,37.0,387140,13677656.2,13677656.2,9130824656.2,23992.75,1494.0,5956,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,23150,10.15,-13.8,-57.62,15.75,15.8,10.1,10.95,349245,4316668.2,4316668.2,8089338418.2,23992.75,1060.0,5373,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22750,4.7,-6.65,-58.59,8.05,8.5,4.7,5.45,323505,1983085.65,1983085.65,7361721835.65,23992.75,1270.0,4977,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22400,3.8,-3.2,-45.71,5.45,6.0,3.65,4.1,320190,1565729.1,1565729.1,7173821729.1,23992.75,1576.0,4926,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25600,2.4,-0.4,-14.29,2.95,4.8,2.0,2.45,309465,1024329.15,1024329.15,7923328329.15,23992.75,1631.0,4761,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25150,5.1,-1.2,-19.05,7.55,10.15,4.8,5.45,293280,1979640.0,1979640.0,7377971640.0,23992.75,851.0,4512,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,23700,471.95,10.65,2.31,513.3,630.0,451.9,465.35,203645,107443102.0,107443102.0,4933829602.0,23992.75,1674.0,3133,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,23050,8.0,-10.95,-57.78,12.8,12.8,8.0,8.55,201175,2051985.0,2051985.0,4639135735.0,23992.75,661.0,3095,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25250,4.75,-0.25,-5.0,6.0,7.9,4.0,4.5,198380,1178377.2,1178377.2,5010273377.2,23992.75,888.0,3052,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,23950,289.0,0.4,0.14,327.7,421.0,275.35,285.85,198185,66062987.9,66062987.9,4812593737.9,23992.75,932.0,3049,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,24350,326.35,-50.6,-13.42,314.85,342.05,227.0,329.8,191490,53814434.7,53814434.7,4716595934.7,23992.75,356.0,2946,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22850,6.15,-6.85,-52.69,9.0,9.1,5.6,6.0,181740,1301258.4,1301258.4,4154060258.4,23992.75,1137.0,2796,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,24600,515.1,-61.3,-10.63,493.8,540.4,382.0,522.85,168935,76858667.6,76858667.6,4232659667.6,23992.75,1295.0,2599,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,26300,0.95,-0.35,-26.92,1.35,1.5,0.95,1.1,156195,201491.55,201491.55,4108129991.55,23992.75,1778.0,2403,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22950,7.35,-8.25,-52.88,14.4,14.4,6.8,7.25,155870,1390360.4,1390360.4,3578606860.4,23992.75,576.0,2398,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,25000,885.75,-50.5,-5.39,920.4,920.4,721.25,888.05,138190,111519330.0,111519330.0,3566269330.0,23992.75,1933.0,2126,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22200,4.0,-1.95,-32.77,5.25,5.45,3.15,3.7,128960,551948.8,551948.8,2863463948.8,23992.75,822.0,1984,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25700,1.8,-0.45,-20.0,3.0,3.3,1.8,2.2,115245,305399.25,305399.25,2962101899.25,23992.75,1362.0,1773,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,23500,645.3,26.35,4.26,686.05,811.0,622.0,638.2,112970,78141349.0,78141349.0,2732936349.0,23992.75,1843.0,1738,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,21400,2.35,-1.6,-40.51,3.55,4.0,2.35,2.75,95680,292780.8,292780.8,2047844780.8,23992.75,2010.0,1472,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,21350,2.45,-1.35,-35.53,3.7,4.1,2.4,2.75,79430,244644.4,244644.4,1696075144.4,23992.75,1512.0,1222,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22650,4.4,-5.3,-54.64,7.05,7.65,4.4,4.85,76700,465569.0,465569.0,1737720569.0,23992.75,647.0,1180,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,23850,357.9,5.2,1.47,396.65,504.1,341.55,352.05,73125,29164443.75,29164443.75,1773195693.75,23992.75,340.0,1125,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,21600,3.85,-0.25,-6.1,4.5,4.8,2.2,2.65,65065,243993.75,243993.75,1405647993.75,23992.75,370.0,1001,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25650,2.2,-0.3,-12.0,2.5,4.8,1.5,2.4,64935,179220.6,179220.6,1665761970.6,23992.75,263.0,999,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25800,1.85,-0.1,-5.13,2.15,3.2,1.65,1.95,63895,162293.3,162293.3,1648653293.3,23992.75,733.0,983,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,26150,1.35,-0.2,-12.9,1.8,2.05,1.05,1.25,63050,85748.0,85748.0,1648843248.0,23992.75,569.0,970,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25550,2.75,-0.2,-6.78,2.8,5.7,2.3,2.65,56615,198718.65,198718.65,1446711968.65,23992.75,380.0,871,2026-06-29 09:01:28.751501+05:30
